problem,solution
English: dolphins will see the dog Other: yuwake quwi bihoze kudapi qeno\nEnglish: a child praised the monkeys Other: hixapi quwi danetu bamoke qeno\nEnglish: people will like a monkey Other: quqike quwi gasaze bamopi quwi\nEnglish: a person saw the dog Other: quqipi quwi bihotu kudapi qeno\nEnglish: dolphins praise the dog Other: yuwake quwi danegi kudapi qeno\nEnglish: people will praise a monkey Other: ,quqike quwi daneze bamopi quwi
Other: peli muhuvi xaho qabuvi jupocu English: the dolphins hit birds\nOther: peli muhuvi peli qabuso wacuma English: the dolphins praise the bird\nOther: xaho duteso xaho qabuvi wacuti English: a dog will praise birds\nOther: peli qabuso peli duteso delecu English: the bird slapped the dog\nOther: xaho muhuso xaho quyavi qipecu English: a dolphin wanted children\nOther: xaho qabuvi peli duteso wacucu English: ,birds praised the dog
English: the dolphins hit birds Other: peli muhuvi xaho qabuvi jupocu\nEnglish: the dolphins praise the bird Other: peli muhuvi peli qabuso wacuma\nEnglish: a dog will praise birds Other: xaho duteso xaho qabuvi wacuti\nEnglish: the bird slapped the dog Other: peli qabuso peli duteso delecu\nEnglish: a dolphin wanted children Other: xaho muhuso xaho quyavi qipecu\nEnglish: birds praised the dog Other: ,xaho qabuvi peli duteso wacucu
Other: gobepu serawu furi nabewu taja English: a monkey wants the bird\nOther: rajevo loniwu taja zevawu furi English: the dog will praise a crow\nOther: dicivo loniwu furi gavawu taja English: a dog will see the dolphin\nOther: rajeja zevawu furi lonide furi English: a crow praised dogs\nOther: gobavo yivawu furi lonide furi English: a cat will remember dogs\nOther: dicivo gavawu furi loniwu taja English: ,a dolphin will see the dog
English: a monkey wants the bird Other: gobepu serawu furi nabewu taja\nEnglish: the dog will praise a crow Other: rajevo loniwu taja zevawu furi\nEnglish: a dog will see the dolphin Other: dicivo loniwu furi gavawu taja\nEnglish: a crow praised dogs Other: rajeja zevawu furi lonide furi\nEnglish: a cat will remember dogs Other: gobavo yivawu furi lonide furi\nEnglish: a dolphin will see the dog Other: ,dicivo gavawu furi loniwu taja
Other: dufe potiha demeho cuje posaxo English: a bird will remember the dog\nOther: cuje rusaxo tinodo dufe posowe English: the dogs dislike a monkey\nOther: cuje rusowe tisuji dufe pogegi English: the monkeys want a crow\nOther: cuje poquyu timeho cuje posaxo English: the dolphin remembers the dog\nOther: cuje posaxo demeho dufe potiha English: the dog will remember a bird\nOther: dufe rutiha timeho dufe potiha English: ,birds remember a bird
English: a bird will remember the dog Other: dufe potiha demeho cuje posaxo\nEnglish: the dogs dislike a monkey Other: cuje rusaxo tinodo dufe posowe\nEnglish: the monkeys want a crow Other: cuje rusowe tisuji dufe pogegi\nEnglish: the dolphin remembers the dog Other: cuje poquyu timeho cuje posaxo\nEnglish: the dog will remember a bird Other: cuje posaxo demeho dufe potiha\nEnglish: birds remember a bird Other: ,dufe rutiha timeho dufe potiha
Other: wore mihewa yovati wore miqolu English: birds will praise dolphins\nOther: yavi qihewa rivafo wore minuge English: the bird sees frogs\nOther: yavi minuge yovati yavi miqolu English: the frogs will praise the dolphins\nOther: wore qinuge rimigi yavi qiwigi English: a frog likes the crow\nOther: wore minuge ridoqu yavi mijaxo English: frogs slap the cats\nOther: yavi qijaxo ridoqu wore minuge English: ,the cat slaps frogs
English: birds will praise dolphins Other: wore mihewa yovati wore miqolu\nEnglish: the bird sees frogs Other: yavi qihewa rivafo wore minuge\nEnglish: the frogs will praise the dolphins Other: yavi minuge yovati yavi miqolu\nEnglish: a frog likes the crow Other: wore qinuge rimigi yavi qiwigi\nEnglish: frogs slap the cats Other: wore minuge ridoqu yavi mijaxo\nEnglish: the cat slaps frogs Other: ,yavi qijaxo ridoqu wore minuge
Other: sozi xesoxa sozi rahuxa bigupu English: the child will dislike the bird\nOther: cipa lesolo sozi rahuxa biguho English: dogs disliked the bird\nOther: cipa xesoxa sozi cebulo sesopu English: a child will slap the crows\nOther: sozi diwoxa cipa rahulo naturu English: the dolphin remembers birds\nOther: cipa rahulo sozi pixuxa vuropu English: birds will see the cat\nOther: cipa xesoxa cipa lesoxa vuroru English: ,a child sees a dog
English: the child will dislike the bird Other: sozi xesoxa sozi rahuxa bigupu\nEnglish: dogs disliked the bird Other: cipa lesolo sozi rahuxa biguho\nEnglish: a child will slap the crows Other: cipa xesoxa sozi cebulo sesopu\nEnglish: the dolphin remembers birds Other: sozi diwoxa cipa rahulo naturu\nEnglish: birds will see the cat Other: cipa rahulo sozi pixuxa vuropu\nEnglish: a child sees a dog Other: ,cipa xesoxa cipa lesoxa vuroru
Other: wuga volaru domo qadaha cocumu English: the frog disliked people\nOther: wuga volaha domo doceru cocupu English: the frogs dislike a monkey\nOther: domo qadaru wuga vaseha lebapu English: a person wants the dolphins\nOther: domo qadaru wuga volaru cocupu English: a person dislikes the frog\nOther: domo doceru domo vaseha rajupu English: a monkey touches dolphins\nOther: domo qadaru domo qadaha cocumu English: ,a person disliked people
English: the frog disliked people Other: wuga volaru domo qadaha cocumu\nEnglish: the frogs dislike a monkey Other: wuga volaha domo doceru cocupu\nEnglish: a person wants the dolphins Other: domo qadaru wuga vaseha lebapu\nEnglish: a person dislikes the frog Other: domo qadaru wuga volaru cocupu\nEnglish: a monkey touches dolphins Other: domo doceru domo vaseha rajupu\nEnglish: a person disliked people Other: ,domo qadaru domo qadaha cocumu
Other: wihapu puji tegezo rucapu hamu English: children will want the dogs\nOther: wihapu hamu tegezo rucagi puji English: the children will want a dog\nOther: punipu hamu pedazo losigi hamu English: the cats will praise the dolphin\nOther: punipu puji lavife rucapu hamu English: cats slapped the dogs\nOther: piqigi puji pedaro vuwigi puji English: a frog praises a monkey\nOther: losigi puji pedaro punigi hamu English: ,a dolphin praises the cat
English: children will want the dogs Other: wihapu puji tegezo rucapu hamu\nEnglish: the children will want a dog Other: wihapu hamu tegezo rucagi puji\nEnglish: the cats will praise the dolphin Other: punipu hamu pedazo losigi hamu\nEnglish: cats slapped the dogs Other: punipu puji lavife rucapu hamu\nEnglish: a frog praises a monkey Other: piqigi puji pedaro vuwigi puji\nEnglish: a dolphin praises the cat Other: ,losigi puji pedaro punigi hamu
Other: wojaya taxu mezeya taxu yuxogi English: a dog praises a cat\nOther: jaqeya taxu voqavu fadi lepugi English: a dolphin likes the people\nOther: wojaya fadi yuzoya fadi baxigi English: the dog touches the bird\nOther: voqaya fadi xoheya fadi baxili English: the person touched the child\nOther: mezeya taxu xohevu fadi sadali English: a cat hit the children\nOther: xohevu fadi wojaya taxu sadali English: ,the children hit a dog
English: a dog praises a cat Other: wojaya taxu mezeya taxu yuxogi\nEnglish: a dolphin likes the people Other: jaqeya taxu voqavu fadi lepugi\nEnglish: the dog touches the bird Other: wojaya fadi yuzoya fadi baxigi\nEnglish: the person touched the child Other: voqaya fadi xoheya fadi baxili\nEnglish: a cat hit the children Other: mezeya taxu xohevu fadi sadali\nEnglish: the children hit a dog Other: ,xohevu fadi wojaya taxu sadali
Other: kida famebu didebe puki gaxeru English: the cat will remember children\nOther: kida hazibu gumuku kida fameru English: the monkey disliked the cats\nOther: kida qivoru daqame kida delubu English: the crows hit the person\nOther: puki qivoru gumube puki delubu English: crows will dislike a person\nOther: kida xufaru tupuku puki gaxeru English: the birds saw children\nOther: kida famebu daqame kida deluru English: ,the cat hits the people
English: the cat will remember children Other: kida famebu didebe puki gaxeru\nEnglish: the monkey disliked the cats Other: kida hazibu gumuku kida fameru\nEnglish: the crows hit the person Other: kida qivoru daqame kida delubu\nEnglish: crows will dislike a person Other: puki qivoru gumube puki delubu\nEnglish: the birds saw children Other: kida xufaru tupuku puki gaxeru\nEnglish: the cat hits the people Other: ,kida famebu daqame kida deluru
Other: hehopa cedu qutigu cedu xidehi English: the dogs praise the child\nOther: newepa vazo hahogu cedu xidexo English: dolphins praised the crow\nOther: hahopa cedu sigogu vazo cakuhi English: the crows hit a frog\nOther: sigogu vazo picupa vazo gozaca English: a frog will want monkeys\nOther: hehopa cedu newepa vazo cakuxo English: the dogs hit dolphins\nOther: hahopa cedu qutipa vazo xidehi English: ,the crows praise children
English: the dogs praise the child Other: hehopa cedu qutigu cedu xidehi\nEnglish: dolphins praised the crow Other: newepa vazo hahogu cedu xidexo\nEnglish: the crows hit a frog Other: hahopa cedu sigogu vazo cakuhi\nEnglish: a frog will want monkeys Other: sigogu vazo picupa vazo gozaca\nEnglish: the dogs hit dolphins Other: hehopa cedu newepa vazo cakuxo\nEnglish: the crows praise children Other: ,hahopa cedu qutipa vazo xidehi
Other: yonoko xixohu lojo vugiba foya English: a monkey hits the people\nOther: fiviko vugiba lojo pegehu lojo English: people remember a frog\nOther: xigoko xixohu lojo dewohu foya English: a monkey touches the cat\nOther: luzijo xixoba lojo vugiba lojo English: monkeys will slap people\nOther: luzijo pegehu foya vugiba lojo English: the frog will slap people\nOther: xigoko dewoba foya pegehu lojo English: ,the cats touch a frog
English: a monkey hits the people Other: yonoko xixohu lojo vugiba foya\nEnglish: people remember a frog Other: fiviko vugiba lojo pegehu lojo\nEnglish: a monkey touches the cat Other: xigoko xixohu lojo dewohu foya\nEnglish: monkeys will slap people Other: luzijo xixoba lojo vugiba lojo\nEnglish: the frog will slap people Other: luzijo pegehu foya vugiba lojo\nEnglish: the cats touch a frog Other: ,xigoko dewoba foya pegehu lojo
Other: vizehe levi deteco siguhe levi English: cats slap people\nOther: fayihe levi bizube siguye ducu English: monkeys will like the person\nOther: fayiye ducu bizube jucahe ducu English: the monkey will like the children\nOther: jucaye ducu jelaso sakeye ducu English: the child remembered the crow\nOther: sakehe ducu bizuso fayiye ducu English: the crows liked the monkey\nOther: siguye levi bizube fayiye ducu English: ,a person will like the monkey
English: cats slap people Other: vizehe levi deteco siguhe levi\nEnglish: monkeys will like the person Other: fayihe levi bizube siguye ducu\nEnglish: the monkey will like the children Other: fayiye ducu bizube jucahe ducu\nEnglish: the child remembered the crow Other: jucaye ducu jelaso sakeye ducu\nEnglish: the crows liked the monkey Other: sakehe ducu bizuso fayiye ducu\nEnglish: a person will like the monkey Other: ,siguye levi bizube fayiye ducu
Other: luseha pope wuyoha hica cuxuru English: the child remembers a crow\nOther: feheha hica funuha hica gokoro English: a bird disliked a frog\nOther: copeha pope fezehe pope cuxuru English: the person remembers the monkeys\nOther: fezehe pope wuyohe hica fozuto English: the monkeys will like crows\nOther: luseha hica funuha pope cuxuru English: a child remembers the frog\nOther: fezeha pope fehehe hica gokoru English: ,the monkey dislikes birds
English: the child remembers a crow Other: luseha pope wuyoha hica cuxuru\nEnglish: a bird disliked a frog Other: feheha hica funuha hica gokoro\nEnglish: the person remembers the monkeys Other: copeha pope fezehe pope cuxuru\nEnglish: the monkeys will like crows Other: fezehe pope wuyohe hica fozuto\nEnglish: a child remembers the frog Other: luseha hica funuha pope cuxuru\nEnglish: the monkey dislikes birds Other: ,fezeha pope fehehe hica gokoru
Other: hiwife ziha jasoya carido ziha English: the birds will dislike the frog\nOther: hiceje ziha musobo calila waka English: the crows slap a person\nOther: hidabu ziha jaqufe hilila ziha English: the dolphins will touch the people\nOther: hiceje ziha murane cawife waka English: the crows praise a bird\nOther: hiwife waka jasoya caxoja ziha English: birds will dislike the child\nOther: hiwife ziha jasobo hiwife waka English: ,the birds will slap birds
English: the birds will dislike the frog Other: hiwife ziha jasoya carido ziha\nEnglish: the crows slap a person Other: hiceje ziha musobo calila waka\nEnglish: the dolphins will touch the people Other: hidabu ziha jaqufe hilila ziha\nEnglish: the crows praise a bird Other: hiceje ziha murane cawife waka\nEnglish: birds will dislike the child Other: hiwife waka jasoya caxoja ziha\nEnglish: the birds will slap birds Other: ,hiwife ziha jasobo hiwife waka
Other: lilixi gabu repayo latayi tebe English: monkeys dislike the crow\nOther: timoyi tebe zakuyo nixoxi tebe English: the dolphin sees the frogs\nOther: nixoxi gabu tecogu cegiyi tebe English: frogs slapped the bird\nOther: timoyi tebe tecogu cegixi tebe English: the dolphin slapped the birds\nOther: liliyi gabu safoyo zafiyi tebe English: a monkey remembers the person\nOther: nixoxi gabu zakuyo nixoyi gabu English: ,frogs see a frog
English: monkeys dislike the crow Other: lilixi gabu repayo latayi tebe\nEnglish: the dolphin sees the frogs Other: timoyi tebe zakuyo nixoxi tebe\nEnglish: frogs slapped the bird Other: nixoxi gabu tecogu cegiyi tebe\nEnglish: the dolphin slapped the birds Other: timoyi tebe tecogu cegixi tebe\nEnglish: a monkey remembers the person Other: liliyi gabu safoyo zafiyi tebe\nEnglish: frogs see a frog Other: ,nixoxi gabu zakuyo nixoyi gabu
Other: sihusi deji sifuxo kina pikuwo English: the children saw a frog\nOther: ligusi kina wobaxo deji hurowo English: crows disliked the dog\nOther: wobaxo kina ligusi kina siyora English: a dog praises crows\nOther: liguxo deji wobaxo deji pikupo English: the crow will see the dog\nOther: lesasi deji liguxo deji hulowo English: the dolphins liked the crow\nOther: ligusi deji ligusi kina siyora English: ,the crows praise crows
English: the children saw a frog Other: sihusi deji sifuxo kina pikuwo\nEnglish: crows disliked the dog Other: ligusi kina wobaxo deji hurowo\nEnglish: a dog praises crows Other: wobaxo kina ligusi kina siyora\nEnglish: the crow will see the dog Other: liguxo deji wobaxo deji pikupo\nEnglish: the dolphins liked the crow Other: lesasi deji liguxo deji hulowo\nEnglish: the crows praise crows Other: ,ligusi deji ligusi kina siyora
Other: kehowa moge vigovo moge mitari English: cats will dislike a person\nOther: viheya moge kewucu moge qanepe English: a frog hit children\nOther: keheya moge kewucu moge qanepe English: frogs hit children\nOther: kevixu wipo kewucu moge qanepe English: the dogs hit children\nOther: vigovo wipo viheya wipo kocuna English: the person sees the frog\nOther: kewucu moge kewucu moge qacuna English: ,children saw children
English: cats will dislike a person Other: kehowa moge vigovo moge mitari\nEnglish: a frog hit children Other: viheya moge kewucu moge qanepe\nEnglish: frogs hit children Other: keheya moge kewucu moge qanepe\nEnglish: the dogs hit children Other: kevixu wipo kewucu moge qanepe\nEnglish: the person sees the frog Other: vigovo wipo viheya wipo kocuna\nEnglish: children saw children Other: ,kewucu moge kewucu moge qacuna
Other: xozuve mesi vozaxu wezave wowo English: the cat will praise a dog\nOther: fujeve mesi pemone xozubi wowo English: the crow slaps cats\nOther: kepuve mesi pemone xozuve mesi English: the frog slaps the cat\nOther: cikebi mesi yolixu jikebi mesi English: the dolphins will want the people\nOther: kepuve wowo yoliqe xozubi wowo English: a frog wanted cats\nOther: xozuve mesi yolixu xozubi mesi English: ,the cat will want the cats
English: the cat will praise a dog Other: xozuve mesi vozaxu wezave wowo\nEnglish: the crow slaps cats Other: fujeve mesi pemone xozubi wowo\nEnglish: the frog slaps the cat Other: kepuve mesi pemone xozuve mesi\nEnglish: the dolphins will want the people Other: cikebi mesi yolixu jikebi mesi\nEnglish: a frog wanted cats Other: kepuve wowo yoliqe xozubi wowo\nEnglish: the cat will want the cats Other: ,xozuve mesi yolixu xozubi mesi
Other: supo zeyoso nivadu supo yososo English: dolphins disliked children\nOther: supo zeyozu vawodu supo xepiso English: a dolphin wanted birds\nOther: supo yosozu vawoxe zavi genozu English: a child wants the frog\nOther: zavi genoso nivadu supo xepiso English: the frogs disliked birds\nOther: supo zeyozu vawoyu supo xapazu English: a dolphin will want a crow\nOther: zavi zeyozu nivaxe supo yosozu English: ,the dolphin dislikes a child
English: dolphins disliked children Other: supo zeyoso nivadu supo yososo\nEnglish: a dolphin wanted birds Other: supo zeyozu vawodu supo xepiso\nEnglish: a child wants the frog Other: supo yosozu vawoxe zavi genozu\nEnglish: the frogs disliked birds Other: zavi genoso nivadu supo xepiso\nEnglish: a dolphin will want a crow Other: supo zeyozu vawoyu supo xapazu\nEnglish: the dolphin dislikes a child Other: ,zavi zeyozu nivaxe supo yosozu
Other: remago mono wulego jowi patavi English: a child will like the dolphin\nOther: fapile jowi zutele mono patapa English: the frogs like people\nOther: licigo jowi cosale mono qegupa English: the crow touches cats\nOther: wulego mono fapigo jowi kepuvi English: a dolphin will want the frog\nOther: licigo jowi zutele jowi kepudo English: the crow wanted the people\nOther: wulele mono remale jowi qegupa English: ,dolphins touch the children
English: a child will like the dolphin Other: remago mono wulego jowi patavi\nEnglish: the frogs like people Other: fapile jowi zutele mono patapa\nEnglish: the crow touches cats Other: licigo jowi cosale mono qegupa\nEnglish: a dolphin will want the frog Other: wulego mono fapigo jowi kepuvi\nEnglish: the crow wanted the people Other: licigo jowi zutele jowi kepudo\nEnglish: dolphins touch the children Other: ,wulele mono remale jowi qegupa
Other: poco sokawo wale buhomo daniza English: the dog will want children\nOther: poco buhowo wale gisimo kemome English: the child praised frogs\nOther: wale recuwo poco xozowo divime English: a cat touched the dolphin\nOther: poco sokamo wale faduwo kemoza English: the dogs will praise a crow\nOther: poco xozowo poco recuwo mayeba English: the dolphin dislikes the cat\nOther: poco buhomo wale gisiwo kemoza English: ,the children will praise a frog
English: the dog will want children Other: poco sokawo wale buhomo daniza\nEnglish: the child praised frogs Other: poco buhowo wale gisimo kemome\nEnglish: a cat touched the dolphin Other: wale recuwo poco xozowo divime\nEnglish: the dogs will praise a crow Other: poco sokamo wale faduwo kemoza\nEnglish: the dolphin dislikes the cat Other: poco xozowo poco recuwo mayeba\nEnglish: the children will praise a frog Other: ,poco buhomo wale gisiwo kemoza
Other: qofe cexima qofe podera zuboto English: people touch a monkey\nOther: qazi furima qofe tijora dowuyo English: the children disliked a bird\nOther: qofe bibura qazi furira mehuyo English: a dolphin slapped the child\nOther: qofe cexima qazi casuma mehuto English: people slap the dogs\nOther: qazi casuma qofe tijoma dowuyo English: the dogs disliked birds\nOther: qazi casuma qofe furima dowuyo English: ,the dogs disliked children
English: people touch a monkey Other: qofe cexima qofe podera zuboto\nEnglish: the children disliked a bird Other: qazi furima qofe tijora dowuyo\nEnglish: a dolphin slapped the child Other: qofe bibura qazi furira mehuyo\nEnglish: people slap the dogs Other: qofe cexima qazi casuma mehuto\nEnglish: the dogs disliked birds Other: qazi casuma qofe tijoma dowuyo\nEnglish: the dogs disliked children Other: ,qazi casuma qofe furima dowuyo
Other: jisizi jodu zexadi jodu mofipa English: monkeys remember a person\nOther: mujidi buca cuvazi jodu mofiqe English: the crow remembered frogs\nOther: mujidi jodu jisizi buca webuqe English: a crow praised the monkeys\nOther: tipozi buca lekodi jodu webuhu English: the dogs will praise a bird\nOther: jisizi buca tipozi buca gixopa English: the monkeys hit the dogs\nOther: jisizi buca mujizi buca webupa English: ,the monkeys praise the crows
English: monkeys remember a person Other: jisizi jodu zexadi jodu mofipa\nEnglish: the crow remembered frogs Other: mujidi buca cuvazi jodu mofiqe\nEnglish: a crow praised the monkeys Other: mujidi jodu jisizi buca webuqe\nEnglish: the dogs will praise a bird Other: tipozi buca lekodi jodu webuhu\nEnglish: the monkeys hit the dogs Other: jisizi buca tipozi buca gixopa\nEnglish: the monkeys praise the crows Other: ,jisizi buca mujizi buca webupa
Other: ledefo zuqe casowu pexofo subo English: a dolphin likes the frog\nOther: ledefo subo vebade pexoga subo English: the dolphin will dislike the frogs\nOther: janaga subo gowawu rikefo zuqe English: the birds see a child\nOther: rikega zuqe cisuwu janaga zuqe English: children hit birds\nOther: janafo zuqe vebawu humiga subo English: a bird dislikes the dogs\nOther: ledega subo gowade humifo subo English: ,the dolphins will see the dog
English: a dolphin likes the frog Other: ledefo zuqe casowu pexofo subo\nEnglish: the dolphin will dislike the frogs Other: ledefo subo vebade pexoga subo\nEnglish: the birds see a child Other: janaga subo gowawu rikefo zuqe\nEnglish: children hit birds Other: rikega zuqe cisuwu janaga zuqe\nEnglish: a bird dislikes the dogs Other: janafo zuqe vebawu humiga subo\nEnglish: the dolphins will see the dog Other: ,ledega subo gowade humifo subo
Other: betoti coco majucu coco vopuqa English: the dolphins wanted the dog\nOther: cojeti luxu kogocu coco vopuke English: cats will want the child\nOther: betoti luxu wojuti coco vopuqa English: dolphins wanted the birds\nOther: kogocu luxu betoti luxu wimofu English: a child likes dolphins\nOther: majucu luxu betoti coco wimoke English: a dog will like the dolphins\nOther: betoti coco betoti luxu vopuke English: ,the dolphins will want dolphins
English: the dolphins wanted the dog Other: betoti coco majucu coco vopuqa\nEnglish: cats will want the child Other: cojeti luxu kogocu coco vopuke\nEnglish: dolphins wanted the birds Other: betoti luxu wojuti coco vopuqa\nEnglish: a child likes dolphins Other: kogocu luxu betoti luxu wimofu\nEnglish: a dog will like the dolphins Other: majucu luxu betoti coco wimoke\nEnglish: the dolphins will want dolphins Other: ,betoti coco betoti luxu vopuke
Other: rogu jakape mobi nucape mureha English: the dolphin will hit a bird\nOther: rogu nucape rogu yugape mureha English: the bird will hit the frog\nOther: rogu nucape mobi rihore megoha English: the bird will remember children\nOther: rogu jakare mobi cahupe mureha English: the dolphins will hit a crow\nOther: mobi yugape mobi cahure mureyu English: a frog hit crows\nOther: mobi nucare rogu nucape mureha English: ,birds will hit the bird
English: the dolphin will hit a bird Other: rogu jakape mobi nucape mureha\nEnglish: the bird will hit the frog Other: rogu nucape rogu yugape mureha\nEnglish: the bird will remember children Other: rogu nucape mobi rihore megoha\nEnglish: the dolphins will hit a crow Other: rogu jakare mobi cahupe mureha\nEnglish: a frog hit crows Other: mobi yugape mobi cahure mureyu\nEnglish: birds will hit the bird Other: ,mobi nucare rogu nucape mureha
Other: luxiru honi boroxa zaroqu kevi English: the frog praises crows\nOther: zaxiru honi nayiga lununa honi English: the frogs saw the child\nOther: zaxejo kevi boroxa lununa kevi English: monkeys praise a child\nOther: luyogi kevi bolote zajawa honi English: a cat likes the dolphins\nOther: lununa kevi keyiga zayogi kevi English: a child will see cats\nOther: luyogi kevi boyiga zanuna honi English: ,a cat sees the children
English: the frog praises crows Other: luxiru honi boroxa zaroqu kevi\nEnglish: the frogs saw the child Other: zaxiru honi nayiga lununa honi\nEnglish: monkeys praise a child Other: zaxejo kevi boroxa lununa kevi\nEnglish: a cat likes the dolphins Other: luyogi kevi bolote zajawa honi\nEnglish: a child will see cats Other: lununa kevi keyiga zayogi kevi\nEnglish: a cat sees the children Other: ,luyogi kevi boyiga zanuna honi
Other: yikuxi payu fiseho rifixi yafe English: the frogs touched children\nOther: tenuju yafe qucuqo jedaju yafe English: a person praises a dog\nOther: munixi payu tawoqo yikuxi yafe English: the dolphins remember frogs\nOther: cokixi payu tawoho tenuxi yafe English: the monkeys remembered people\nOther: cokiju yafe tawoho rifiju yafe English: a monkey remembered a child\nOther: rifixi yafe tawoqo yikuxi yafe English: ,children remember frogs
English: the frogs touched children Other: yikuxi payu fiseho rifixi yafe\nEnglish: a person praises a dog Other: tenuju yafe qucuqo jedaju yafe\nEnglish: the dolphins remember frogs Other: munixi payu tawoqo yikuxi yafe\nEnglish: the monkeys remembered people Other: cokixi payu tawoho tenuxi yafe\nEnglish: a monkey remembered a child Other: cokiju yafe tawoho rifiju yafe\nEnglish: children remember frogs Other: ,rifixi yafe tawoqo yikuxi yafe
Other: qipo hubabu qipo sifudo jexeho English: the people praised the monkey\nOther: qani kaqubu qipo rucobu huvawi English: children will dislike the birds\nOther: qipo siyodo qani kaqubu najaga English: the crow sees children\nOther: qani siyobu qani kaqubu jewega English: crows hit children\nOther: qani hubado qani kaqubu huvaga English: a person dislikes children\nOther: qani rucobu qani sifubu jexega English: ,birds praise monkeys
English: the people praised the monkey Other: qipo hubabu qipo sifudo jexeho\nEnglish: children will dislike the birds Other: qani kaqubu qipo rucobu huvawi\nEnglish: the crow sees children Other: qipo siyodo qani kaqubu najaga\nEnglish: crows hit children Other: qani siyobu qani kaqubu jewega\nEnglish: a person dislikes children Other: qani hubado qani kaqubu huvaga\nEnglish: birds praise monkeys Other: ,qani rucobu qani sifubu jexega
Other: capuhu savo mazore cawodo heti English: a dolphin will slap the crow\nOther: repuhu heti mafoqu retixo heti English: the dolphins will praise the dogs\nOther: rewodo savo kikowe cavade savo English: crows touch a child\nOther: revade savo bakowe retuci heti English: children touched the monkeys\nOther: retixo savo kiqopo cavade heti English: dogs dislike the child\nOther: cavade heti mafoqu retixo savo English: ,the child will praise dogs
English: a dolphin will slap the crow Other: capuhu savo mazore cawodo heti\nEnglish: the dolphins will praise the dogs Other: repuhu heti mafoqu retixo heti\nEnglish: crows touch a child Other: rewodo savo kikowe cavade savo\nEnglish: children touched the monkeys Other: revade savo bakowe retuci heti\nEnglish: dogs dislike the child Other: retixo savo kiqopo cavade heti\nEnglish: the child will praise dogs Other: ,cavade heti mafoqu retixo savo
Other: bajaru funopa wayi zagapa wayi English: a child touches a frog\nOther: bajaxi zagani wayi dulipa himi English: frogs will touch the dolphin\nOther: puvaxi funopa wayi zagapa himi English: a child will slap the frog\nOther: qawoxi dulini himi qoxuni himi English: the dolphins will hit the birds\nOther: qawoxi zagani wayi funopa himi English: frogs will hit the child\nOther: qawoxi funopa himi zagapa wayi English: ,the child will hit a frog
English: a child touches a frog Other: bajaru funopa wayi zagapa wayi\nEnglish: frogs will touch the dolphin Other: bajaxi zagani wayi dulipa himi\nEnglish: a child will slap the frog Other: puvaxi funopa wayi zagapa himi\nEnglish: the dolphins will hit the birds Other: qawoxi dulini himi qoxuni himi\nEnglish: frogs will hit the child Other: qawoxi zagani wayi funopa himi\nEnglish: the child will hit a frog Other: ,qawoxi funopa himi zagapa wayi
Other: mofuqa wuco ceruhe moqacu wuco English: the children will hit the crow\nOther: piyeqa wuco warabi wonecu febu English: the monkeys saw a dog\nOther: wekeqa wuco mitebi moqacu wuco English: the birds remembered the crow\nOther: piyecu febu fukiya moqaqa wuco English: a monkey wants the crows\nOther: mofuqa wuco ceruya wekeqa wuco English: the children hit the birds\nOther: mofucu wuco warabi piyeqa wuco English: ,the child saw the monkeys
English: the children will hit the crow Other: mofuqa wuco ceruhe moqacu wuco\nEnglish: the monkeys saw a dog Other: piyeqa wuco warabi wonecu febu\nEnglish: the birds remembered the crow Other: wekeqa wuco mitebi moqacu wuco\nEnglish: a monkey wants the crows Other: piyecu febu fukiya moqaqa wuco\nEnglish: the children hit the birds Other: mofuqa wuco ceruya wekeqa wuco\nEnglish: the child saw the monkeys Other: ,mofucu wuco warabi piyeqa wuco
Other: lelofo huzi vigiya huzi qalowi English: a dog hits cats\nOther: nefifo wijo lelofo wijo qalove English: the monkey hit the dog\nOther: zutafo huzi goqoya wijo hunego English: a child will slap the crows\nOther: leloya wijo goqoya wijo cirego English: the dogs will like the crows\nOther: leloya huzi daguya wijo hehiwi English: dogs touch the dolphins\nOther: leloya huzi vigifo wijo cirego English: ,dogs will like the cat
English: a dog hits cats Other: lelofo huzi vigiya huzi qalowi\nEnglish: the monkey hit the dog Other: nefifo wijo lelofo wijo qalove\nEnglish: a child will slap the crows Other: zutafo huzi goqoya wijo hunego\nEnglish: the dogs will like the crows Other: leloya wijo goqoya wijo cirego\nEnglish: dogs touch the dolphins Other: leloya huzi daguya wijo hehiwi\nEnglish: dogs will like the cat Other: ,leloya huzi vigifo wijo cirego
Other: ruriqe diha xexexi qewu pohusa English: frogs remembered the person\nOther: xelayi diha ruriqe diha pocino English: a cat wanted frogs\nOther: xefigo qewu xelayi diha pocino English: the dolphin wanted a cat\nOther: xelayi qewu xefigo diha nizimu English: the cat will dislike a dolphin\nOther: rulayi qewu rufigo diha pocino English: the cats wanted dolphins\nOther: rulayi qewu xelayi diha pohusa English: ,the cats remembered a cat
English: frogs remembered the person Other: ruriqe diha xexexi qewu pohusa\nEnglish: a cat wanted frogs Other: xelayi diha ruriqe diha pocino\nEnglish: the dolphin wanted a cat Other: xefigo qewu xelayi diha pocino\nEnglish: the cat will dislike a dolphin Other: xelayi qewu xefigo diha nizimu\nEnglish: the cats wanted dolphins Other: rulayi qewu rufigo diha pocino\nEnglish: the cats remembered a cat Other: ,rulayi qewu xelayi diha pohusa
